gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_flag,tenure_group,has_internet_service,has_fiber_optic,has_automatic_payment,service_count,customer_value,high_monthly_charges
Male,No,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.2,845.6,0,25_48_months,No,No,Yes,1,929.1999999999999,No
Female,No,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21.0,1210.3,0,49_plus_months,No,No,No,1,1155.0,No
Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.45,20.45,0,0_12_months,No,No,No,1,20.45,No
Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,0,0_12_months,Yes,No,No,5,910.1999999999999,Yes
Male,No,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.45,2429.1,0,25_48_months,Yes,Yes,No,3,2493.9500000000003,Yes
Male,No,Yes,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,100.4,1,0_12_months,Yes,No,No,0,124.75,No
Female,No,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,0,49_plus_months,Yes,No,No,5,5058.5,Yes
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,44.45,0,0_12_months,Yes,No,No,1,44.45,No
Male,No,Yes,No,40,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.35,1716.45,1,25_48_months,Yes,No,No,3,1694.0,No
Male,No,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.55,3023.55,0,25_48_months,Yes,No,Yes,6,3056.5499999999997,Yes
Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.3,75.3,1,0_12_months,Yes,Yes,No,2,75.3,Yes
Male,No,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.8,4837.6,1,49_plus_months,Yes,Yes,No,5,4834.8,Yes
Male,No,Yes,Yes,42,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.15,2032.3,0,25_48_months,Yes,No,Yes,4,2022.3,No
Male,No,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,436.9,0,13_24_months,No,No,No,1,451.95,No
Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,70.55,1,0_12_months,Yes,Yes,No,1,70.55,Yes
Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.15,20.15,0,0_12_months,No,No,No,1,20.15,No
Female,No,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,0,49_plus_months,Yes,Yes,Yes,6,5969.599999999999,Yes
Male,No,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.05,0,13_24_months,Yes,Yes,No,4,1365.0,Yes
Male,No,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.4,313.0,0,0_12_months,No,No,Yes,2,304.79999999999995,No
Female,No,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.95,3871.85,0,49_plus_months,Yes,No,Yes,5,3777.3,No
Female,No,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,0,0_12_months,Yes,No,No,3,467.94999999999993,No
Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.15,2745.7,1,25_48_months,Yes,Yes,Yes,3,2842.9500000000003,Yes
Male,No,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.15,341.35,0,13_24_months,No,No,No,1,322.4,No
Female,No,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,1336.8,0,13_24_months,Yes,No,No,4,1361.85,No
Male,Yes,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.85,2181.75,0,25_48_months,Yes,No,No,5,2245.5,Yes
Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,0,0_12_months,Yes,No,No,2,151.5,No
Male,No,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9,818.45,0,0_12_months,Yes,Yes,No,2,801.9000000000001,Yes
Female,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05,7133.45,0,49_plus_months,Yes,Yes,Yes,8,7133.099999999999,Yes
Male,No,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.0,348.8,0,13_24_months,No,No,No,1,342.0,No
Male,No,No,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,128.6,0,0_12_months,No,No,No,1,117.30000000000001,No
Female,No,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.1,4674.4,0,25_48_months,Yes,Yes,No,5,4650.599999999999,Yes
Male,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,0,13_24_months,Yes,Yes,No,3,1766.1,Yes
Male,No,No,No,68,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.15,1498.85,0,49_plus_months,No,No,Yes,2,1642.1999999999998,No
Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,50.1,0,0_12_months,Yes,No,No,2,50.1,No
Female,No,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.6,1797.75,0,25_48_months,Yes,Yes,No,2,1864.9999999999998,Yes
Female,No,No,Yes,24,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,498.1,0,13_24_months,No,No,No,1,474.0,No
Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2624.25,1,25_48_months,Yes,Yes,No,3,2550.0,Yes
Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55,184.1,1,0_12_months,Yes,Yes,No,2,161.1,Yes
Male,No,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.8,5498.8,0,49_plus_months,Yes,Yes,Yes,6,5446.8,Yes
Female,No,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.4,0,49_plus_months,Yes,No,No,7,4816.5,Yes
Female,No,No,No,15,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.05,369.1,0,13_24_months,No,No,Yes,2,375.75,No
Female,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.7,6096.9,0,49_plus_months,Yes,No,Yes,7,6026.400000000001,Yes
Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.8,160.75,1,0_12_months,Yes,Yes,No,2,151.6,Yes
Male,No,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.6,2684.35,0,25_48_months,Yes,Yes,Yes,5,2704.7999999999997,Yes
Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,1,25_48_months,Yes,Yes,No,5,2856.5,Yes
Male,No,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.1,6994.8,0,49_plus_months,Yes,Yes,Yes,6,7077.0,Yes
Female,No,No,No,13,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.2,273.25,0,13_24_months,No,No,No,1,262.59999999999997,No
Female,Yes,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.05,5483.9,0,49_plus_months,Yes,Yes,No,6,5548.95,Yes
Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.65,1,13_24_months,Yes,Yes,No,4,1238.25,Yes
Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,527.9,1,0_12_months,Yes,Yes,No,2,520.8000000000001,Yes
Female,No,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.9,0,49_plus_months,Yes,No,No,6,5022.0,Yes
Female,No,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.35,0,13_24_months,Yes,No,No,4,1265.25,No
Female,No,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.85,111.4,0,0_12_months,Yes,No,No,3,121.7,No
Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,0,0_12_months,Yes,No,Yes,1,43.95,No
Male,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.05,308.1,0,0_12_months,Yes,Yes,No,3,344.2,Yes
Female,No,No,No,19,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.25,383.65,0,13_24_months,No,No,Yes,1,384.75,No
Female,No,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.15,2555.9,1,25_48_months,Yes,Yes,No,3,2554.5,Yes
Male,No,Yes,Yes,67,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.4,1284.2,0,49_plus_months,No,No,Yes,1,1299.8,No
Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.65,7550.3,0,49_plus_months,Yes,Yes,Yes,6,7390.8,Yes
Male,No,Yes,No,53,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.9,1110.05,0,49_plus_months,No,No,Yes,1,1054.6999999999998,No
Female,No,No,No,5,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,19.55,99.6,0,0_12_months,No,No,No,1,97.75,No
Male,Yes,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.15,0,49_plus_months,Yes,Yes,Yes,5,6780.5,Yes
Female,No,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.15,4164.4,0,49_plus_months,Yes,No,Yes,7,4207.5,Yes
Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.2,5873.75,0,49_plus_months,Yes,Yes,No,6,5779.2,Yes
Male,No,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.2,109.25,0,0_12_months,Yes,No,Yes,2,100.4,No
Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.55,179.25,1,0_12_months,Yes,Yes,No,4,177.1,Yes
Male,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,1338.15,1,13_24_months,Yes,No,No,3,1314.0,No
Male,No,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.95,862.4,0,25_48_months,No,No,Yes,1,917.6999999999999,No
Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.25,8564.75,0,49_plus_months,Yes,Yes,No,8,8253.75,Yes
Female,No,No,No,29,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,31.2,926.2,0,25_48_months,Yes,No,No,1,904.8,No
Male,No,Yes,Yes,69,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.45,1718.2,0,49_plus_months,No,No,Yes,2,1687.05,No
Male,No,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.2,5956.85,0,49_plus_months,Yes,No,Yes,7,5978.2,Yes
Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,1,0_12_months,Yes,Yes,No,3,91.3,Yes
Male,Yes,Yes,No,56,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.65,4824.45,0,49_plus_months,Yes,No,Yes,7,4796.400000000001,Yes
Male,No,No,Yes,56,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,21.2,1238.65,0,49_plus_months,No,No,No,1,1187.2,No
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.5,79.5,1,0_12_months,Yes,Yes,No,2,79.5,Yes
Female,No,Yes,No,28,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,25.55,672.2,0,25_48_months,No,No,No,2,715.4,No
Female,No,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,382.2,0,13_24_months,No,No,No,1,383.8,No
Male,No,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.85,4264.6,0,49_plus_months,Yes,No,No,4,4214.1,No
Female,No,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,61.95,1070.7,0,13_24_months,Yes,No,No,4,1053.15,No
Male,No,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.75,1345.85,0,49_plus_months,No,No,No,2,1339.0,No
Female,No,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,58.2,1045.25,0,13_24_months,Yes,No,No,3,1105.8,No
Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.85,3003.55,0,25_48_months,Yes,No,Yes,7,3090.6,Yes
Male,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,1,0_12_months,Yes,Yes,No,1,490.69999999999993,No
Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),104.9,7537.5,0,49_plus_months,Yes,Yes,Yes,7,7552.8,Yes
Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.3,7482.1,1,49_plus_months,Yes,Yes,No,7,7457.099999999999,Yes
Male,Yes,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.85,3343.15,0,25_48_months,Yes,Yes,No,5,3394.8999999999996,Yes
Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,1,49_plus_months,Yes,Yes,Yes,5,5429.25,Yes
Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.25,587.1,1,0_12_months,Yes,Yes,No,3,603.75,Yes
Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,100.8,1,0_12_months,Yes,Yes,No,5,100.8,Yes
Male,No,Yes,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.55,161.15,0,0_12_months,No,No,Yes,1,156.4,No
Female,No,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.0,7028.5,0,49_plus_months,Yes,Yes,No,6,7176.0,Yes
Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.4,5232.9,0,49_plus_months,Yes,Yes,No,6,5220.0,Yes
Male,No,No,No,10,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.5,225.85,0,0_12_months,No,No,No,1,195.0,No
Female,No,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.25,274.7,0,0_12_months,No,No,Yes,2,303.0,No
Female,No,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3,1180.95,1,13_24_months,Yes,Yes,No,3,1208.2,Yes
Female,No,Yes,No,70,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,3370.2,0,49_plus_months,Yes,No,Yes,4,3489.5,No
Female,Yes,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,0,49_plus_months,Yes,Yes,Yes,7,6972.8,Yes
Female,No,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,5958.85,0,49_plus_months,Yes,No,Yes,8,5933.400000000001,Yes
Female,No,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85,0,49_plus_months,Yes,No,Yes,6,5822.0,Yes
Male,Yes,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.95,1648.45,0,13_24_months,Yes,Yes,No,3,1799.0,Yes
Male,No,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.35,5753.25,0,49_plus_months,Yes,No,Yes,6,5713.2,Yes
Female,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.05,4492.9,0,49_plus_months,Yes,No,Yes,5,4547.55,No
Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,0,25_48_months,Yes,Yes,Yes,5,3843.7000000000003,Yes
Female,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.95,2625.55,1,25_48_months,Yes,Yes,No,4,2518.6,Yes
Male,Yes,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,1233.4,1,13_24_months,Yes,Yes,No,2,1299.65,Yes
Male,No,No,No,33,No,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,39.1,1309.0,0,25_48_months,Yes,No,No,2,1290.3,No
Female,No,Yes,Yes,23,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,34.6,813.45,0,13_24_months,Yes,No,No,2,795.8000000000001,No
Male,No,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.55,1108.8,0,49_plus_months,No,No,No,1,1133.9,No
Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.45,7349.35,0,49_plus_months,Yes,Yes,Yes,6,7311.5,Yes
Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.2,0,0_12_months,Yes,Yes,No,1,282.0,Yes
Male,No,Yes,Yes,45,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.35,929.2,0,25_48_months,No,No,No,1,915.7500000000001,No
Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740.0,1,0_12_months,Yes,Yes,No,1,700.0,No
Male,No,Yes,Yes,36,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.45,754.5,0,25_48_months,No,No,Yes,1,700.1999999999999,No
Male,No,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,0,49_plus_months,Yes,No,No,5,3774.6000000000004,No
Male,No,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,0,13_24_months,Yes,No,No,4,1373.1000000000001,No
Female,No,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.35,3211.2,0,25_48_months,Yes,No,Yes,6,3212.35,Yes
Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.45,371.6,0,0_12_months,Yes,Yes,No,1,357.25,Yes
Male,No,Yes,Yes,27,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,0,25_48_months,Yes,No,Yes,3,1237.95,No
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,0,0_12_months,Yes,Yes,No,4,95.85,Yes
Female,No,Yes,Yes,67,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.7,2545.7,0,49_plus_months,Yes,No,Yes,2,2391.9,No
Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85,0,49_plus_months,Yes,No,Yes,8,6447.599999999999,Yes
Female,No,Yes,Yes,56,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.95,1468.9,0,49_plus_months,No,No,Yes,2,1397.2,No
Male,No,Yes,Yes,44,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,24.85,1013.6,0,25_48_months,No,No,No,2,1093.4,No
Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,0,49_plus_months,Yes,Yes,No,5,6652.8,Yes
Female,No,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,1,25_48_months,Yes,No,No,5,2189.6000000000004,No
Female,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,0,49_plus_months,Yes,Yes,Yes,6,7269.15,Yes
Female,No,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,1,0_12_months,Yes,Yes,No,6,102.45,Yes
Female,No,No,No,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,830.25,0,25_48_months,No,No,Yes,1,786.0,No
Male,No,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,0,25_48_months,Yes,No,Yes,3,1633.5,No
Female,No,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.3,0,0_12_months,Yes,No,No,4,775.5,Yes
Female,No,No,No,15,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.1,302.45,0,13_24_months,No,No,Yes,1,301.5,No
Male,No,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,0,0_12_months,Yes,No,No,4,762.8499999999999,No
Female,No,Yes,Yes,64,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.8,1336.65,0,49_plus_months,No,No,Yes,1,1267.2,No
Male,Yes,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4,5360.75,0,49_plus_months,Yes,No,Yes,6,5356.8,Yes
Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,0,49_plus_months,Yes,Yes,Yes,6,6699.599999999999,Yes
Female,No,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,0,0_12_months,Yes,No,No,2,51.2,No
Female,No,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010.0,0,13_24_months,Yes,No,Yes,5,983.9999999999999,No
Female,No,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.55,4847.05,0,49_plus_months,Yes,No,Yes,6,4833.0,Yes
Male,No,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.7,3019.7,0,49_plus_months,Yes,No,No,3,2951.2000000000003,No
Female,No,No,No,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.85,161.65,0,0_12_months,No,No,No,1,166.8,No
Female,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.1,217.55,1,0_12_months,Yes,Yes,Yes,3,240.29999999999998,Yes
Female,No,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,0,49_plus_months,Yes,No,Yes,2,2555.35,No
Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.2,146.05,1,0_12_months,Yes,Yes,No,2,160.4,Yes
Female,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,1,0_12_months,Yes,Yes,Yes,6,588.9000000000001,Yes
Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,0,49_plus_months,Yes,Yes,Yes,8,8046.5,Yes
Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.95,1384.75,1,0_12_months,Yes,Yes,No,7,1355.4,Yes
Male,Yes,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,0,49_plus_months,Yes,Yes,Yes,6,5431.400000000001,Yes
